Daily Time Spent on Site,Age,Area Income,Daily Internet Usage,Ad Topic Line,City,Male,Country,Timestamp,Clicked on Ad
102.59749098842016,40,56709.9038408754,137.65943609978095,Discover Public-key encompassing open system!,Jasonbury,0,Saint Kitts and Nevis,2024-08-21 22:11:06.823880,1
75.41512240717422,41,44856.07734079885,111.68273441089207,Discover Balanced asynchronous conglomeration!,Murraybury,0,Portugal,2024-09-18 17:09:50.152202,1
58.44387080246954,45,58600.74742737912,157.83151395326746,Discover Synergistic leadingedge help-desk!,Markburgh,1,American Samoa,2024-07-16 22:16:42.884859,1
36.479637657590956,53,68177.98837712275,70.68589483222601,Discover Reverse-engineered modular moderator!,Dyerville,0,Kiribati,2024-12-11 20:37:14.093865,1
72.87746436329486,34,56302.72778583095,119.35594244112795,Discover Extended tertiary knowledgebase!,Richardton,1,Mongolia,2024-12-07 22:01:50.190941,1
81.58647545165725,29,56459.26997689388,138.51604120808818,Discover Customizable static architecture!,East Mariashire,0,Ireland,2024-10-04 14:51:49.621182,1
52.36696950972712,41,41908.24858219488,148.53967326787742,Discover Team-oriented didactic moderator!,Rhodesberg,0,Angola,2024-11-09 13:07:57.756830,1
70.82405510276065,23,72163.07196856204,134.30274652823562,Discover Diverse web-enabled algorithm!,Hollyland,1,Chile,2024-06-30 13:11:22.350482,1
57.72853410169942,28,70668.19867214776,112.27155025084414,Discover Streamlined global neural-net!,Stevensview,0,Solomon Islands,2024-05-28 05:17:40.214294,1
61.31935201601995,44,48841.61216970255,176.82648582646152,Discover Open-architected multi-state protocol!,South Jaredfurt,1,Oman,2024-11-04 06:11:31.133958,1
20.0,33,53135.673107755065,73.93385743203511,Discover Distributed systemic software!,South Charlesstad,0,Niue,2024-06-21 01:44:33.921200,1
60.56437192567729,22,76213.3100903549,128.88304511939623,Discover Cross-platform zero-defect Graphic Interface!,Lake Erin,0,Kuwait,2024-05-24 15:40:37.543309,1
84.38738604816109,20,37996.43768428817,119.28277750716043,Discover Multi-layered tangible knowledge user!,Anthonyview,1,Mali,2025-04-20 06:59:54.169180,1
52.37194888866884,35,64064.32587038172,180.47372400170661,Discover Progressive 24/7 hub!,Charlesstad,0,Syrian Arab Republic,2025-01-10 16:53:33.279073,1
66.05052736430632,46,46620.79340303307,121.64467622682541,Discover Stand-alone cohesive access!,Fitzgeraldbury,1,Finland,2025-01-07 23:11:01.046247,1
49.880985866161595,46,81671.16815127461,157.50654227109243,Discover Triple-buffered system-worthy frame!,West Tracey,0,Guadeloupe,2024-07-10 10:44:40.704497,1
72.20883352585545,36,55951.700929980056,153.3218718463765,Discover Configurable next generation strategy!,South Nicholas,1,Solomon Islands,2025-01-29 07:30:03.032236,1
60.66953604927653,55,73905.67777210064,66.59526631571521,Discover Versatile local architecture!,West Nancy,1,Algeria,2024-05-01 10:30:43.749986,1
46.21516918635986,33,43580.08977308307,137.37410460361497,Discover Robust encompassing instruction set!,South Jenniferborough,1,Moldova,2025-03-20 19:57:17.964096,1
91.65102935330256,33,36272.06976513598,70.2905671290099,Discover Synergized eco-centric extranet!,Lake Grace,0,Dominica,2025-04-25 04:51:35.466207,1
83.5786402706443,18,51486.10814198332,154.05140873816927,Discover Versatile client-driven protocol!,East Jessicahaven,0,Mongolia,2025-04-12 21:57:15.098017,1
52.9018647214365,30,58940.25186920255,110.78713864091323,Discover Persistent global secured line!,Luisstad,0,Botswana,2024-08-22 23:23:12.334532,1
74.95576618835555,43,47339.0247697538,187.46678307397588,Discover Object-based content-based database!,Nancyland,0,Morocco,2024-09-24 15:55:52.746811,1
75.74824005640761,50,66374.61139412451,132.76927600488153,Discover Managed fault-tolerant focus group!,Port Rebeccamouth,0,Northern Mariana Islands,2024-11-15 08:32:18.196057,1
77.84602470022352,26,51850.69648284356,109.19774791183059,Discover Multi-layered 5thgeneration alliance!,East Nataliechester,1,Bosnia and Herzegovina,2024-12-17 13:13:24.810670,1
31.114882080098447,39,23778.442573500914,187.99435464779668,Discover Monitored intermediate monitoring!,Lake Amy,1,Saint Barthelemy,2024-09-13 17:24:55.418812,1
85.13213082065256,45,63292.17968789501,105.12439341166588,Discover Face-to-face full-range structure!,Dianeport,1,South Georgia and the South Sandwich Islands,2024-11-16 07:49:28.155776,1
53.60602074148537,35,41761.94411279264,175.7878024539056,Discover Profit-focused scalable capacity!,Kingborough,1,Chile,2025-03-23 12:48:41.939294,1
57.84344133117466,18,49576.03927485222,158.7011469607253,Discover User-friendly upward-trending budgetary management!,Port Evanmouth,0,South Georgia and the South Sandwich Islands,2025-03-12 17:38:01.962979,1
117.757635045204,37,78296.96805309033,125.38273509601582,Discover Object-based neutral strategy!,Port Rachel,0,Papua New Guinea,2025-01-08 11:48:13.106903,1
71.03746761442024,42,81592.17586181636,86.5608877794543,Discover Grass-roots web-enabled strategy!,North Stevenburgh,1,Venezuela,2025-02-11 14:10:09.125864,1
57.27355049105649,25,46367.59847360783,189.6665016726937,Discover Polarized coherent attitude!,Campbellmouth,1,Bhutan,2024-12-04 22:41:27.792546,1
20.894112544881878,32,63666.799459477596,160.0185622943744,Discover Synchronized modular neural-net!,Lake Anthonystad,1,Thailand,2025-02-28 12:53:13.238258,1
92.79528267892711,23,46715.88264366033,109.12207916959323,Discover Self-enabling user-facing info-mediaries!,Lake Helenland,1,Svalbard & Jan Mayen Islands,2024-08-06 05:45:29.444576,1
38.09580658382795,18,50696.905316520955,149.78422738378362,Discover Virtual motivating flexibility!,Lake Joyceberg,1,United States Virgin Islands,2024-06-01 08:03:31.239624,1
44.931221930009926,45,45913.36877652171,180.24647594929945,Discover De-engineered zero tolerance challenge!,East Ravenview,0,San Marino,2024-05-25 01:16:38.153191,1
58.372954018243014,34,29134.84479405273,144.4807517678755,Discover Down-sized holistic monitoring!,New Justin,0,United Kingdom,2025-02-05 00:42:59.652336,1
93.32823583400585,50,56425.828356005644,149.53595330612387,Discover Vision-oriented incremental instruction set!,Rowlandberg,1,Hungary,2025-02-27 11:23:18.913039,1
80.46479973331519,43,59322.4808041925,181.28014975216112,Discover Monitored next generation product!,Gabriellatown,1,Angola,2024-09-05 12:24:48.348035,1
61.8432498031948,31,44934.973820332925,201.49051097212705,Discover Organized 4thgeneration project!,Port Sarahmouth,1,Burkina Faso,2024-05-31 00:55:15.429036,1
71.16584127277642,34,71316.87567155663,135.21603300152796,Discover Polarized dynamic system engine!,Vincentshire,0,Saint Vincent and the Grenadines,2024-11-14 21:14:31.856270,1
52.99228614257788,40,48458.79674357171,86.50228538686363,Discover Balanced coherent interface!,North Donaldhaven,0,Ukraine,2025-03-22 17:09:06.529032,1
67.79307379130702,44,45441.82262711478,87.89694745695816,Discover Centralized non-volatile moderator!,Curtiston,0,Tunisia,2024-05-08 21:45:07.098804,1
66.46673489556274,38,62897.54677162159,112.36028748640435,Discover Vision-oriented encompassing focus group!,Bateston,0,Tonga,2025-04-17 00:09:04.933854,1
84.37539791362707,46,31859.770150412063,102.60433894324063,Discover User-friendly maximized budgetary management!,Port Sabrina,1,Mayotte,2024-11-22 07:26:52.063668,1
84.34356244877898,32,68600.1854755421,72.70124415597263,Discover Future-proofed user-facing projection!,Christopherhaven,1,Poland,2024-11-04 04:53:05.128986,1
74.8795476441129,25,48967.46263908456,213.91300012526193,Discover Fully-configurable user-facing monitoring!,Timothyfurt,1,Netherlands Antilles,2024-11-06 16:24:20.516592,1
57.753048849077956,34,69839.29114591135,161.12397049105334,Discover Team-oriented tangible algorithm!,Owenshaven,0,French Polynesia,2024-10-19 02:22:44.426264,1
79.83644588780253,37,74321.95788743734,119.04809612660034,Discover Quality-focused encompassing orchestration!,South Davidville,0,Bangladesh,2024-10-22 22:38:58.335480,1
63.16063067593907,22,64602.301635357115,138.69932630432086,Discover Inverse scalable moderator!,Lake Ashley,0,Indonesia,2024-06-26 13:26:55.957571,1
43.36171262573734,21,42820.40060907533,68.54403649986233,Discover Secured stable functionalities!,Jillianland,0,Bermuda,2024-08-20 21:18:00.427662,1
56.93424416178122,39,36237.524402733936,186.2928759163497,Discover Adaptive client-server support!,Kristyburgh,1,Martinique,2024-08-13 03:01:43.091957,1
66.6905396756865,30,33488.910049971455,62.01558433825139,Discover Team-oriented national interface!,South Christine,0,Saint Lucia,2024-10-29 05:13:54.945644,1
83.2043156732949,33,71543.66052551966,160.40111126577054,Discover Function-based tangible superstructure!,New Tylerberg,0,Cameroon,2025-04-02 07:48:35.659260,1
61.32943655685694,31,52977.99831699725,66.46311381006798,Discover Automated impactful capability!,North Mandymouth,1,Tonga,2024-05-11 14:35:49.291277,1
40.816025775207876,50,46011.67308203727,123.4396761952296,Discover Grass-roots transitional system engine!,East Gloriaside,0,Saint Barthelemy,2024-09-25 10:10:01.991907,1
66.13483366593638,47,53018.76772691662,189.70755489083567,Discover Innovative reciprocal encryption!,New Maxwell,0,Libyan Arab Jamahiriya,2025-02-16 16:27:18.623483,1
67.26912080113105,22,71209.31813431252,74.64191633432924,Discover Expanded high-level extranet!,East Jeremy,1,Belarus,2025-04-06 02:48:18.285231,1
68.71675257805506,29,66681.09678039326,134.05164399125442,Discover Sharable local open system!,North Jackson,1,Jersey,2024-06-10 12:52:35.947724,1
83.3974303190886,43,61577.59233563282,165.1108270290875,Discover Triple-buffered maximized methodology!,Christophermouth,1,Singapore,2024-07-21 13:04:39.341769,1
85.37846480179797,41,64568.290861396075,158.5667800137754,Discover De-engineered bottom-line process improvement!,West Leeside,1,Montenegro,2024-05-16 13:03:34.955628,1
53.11578255236667,34,57702.58533245423,142.80743999113452,Discover Synergistic exuding service-desk!,Heatherburgh,1,Trinidad and Tobago,2024-07-30 05:27:24.815196,1
52.67713083902113,23,59531.69585944638,159.83054049352793,Discover Pre-emptive motivating success!,Lake Craigshire,0,Faroe Islands,2024-06-08 10:57:41.802088,1
44.19602578089054,28,58315.378467265706,115.56704177582844,Discover Function-based system-worthy firmware!,Toddbury,0,Bulgaria,2024-09-12 07:19:30.135092,1
78.97631340560953,29,54999.08131558669,217.3118342133199,Discover Multi-lateral intermediate service-desk!,Castillomouth,1,Cuba,2024-08-01 09:58:49.851195,1
93.97640216675431,37,66300.60825746923,75.57528588432659,Discover Virtual systemic encoding!,Olivermouth,1,Tuvalu,2024-08-28 07:59:32.728683,1
58.69836144182153,52,60419.23159300592,186.48282977315097,Discover Future-proofed non-volatile emulation!,Lake Rebecca,1,Ireland,2024-11-14 07:17:36.078877,1
60.171388705500135,28,41789.27453339563,147.57978147134065,Discover Integrated bi-directional interface!,West Patricia,1,New Caledonia,2024-08-31 06:33:39.641633,1
94.33565113797953,24,62933.1157828398,164.68436925457397,Discover Compatible executive system engine!,Roybury,0,Cape Verde,2024-10-24 09:02:07.211176,1
75.11115706430016,33,58708.70599568957,171.7818407033496,Discover Up-sized human-resource service-desk!,West Crystalhaven,0,Kiribati,2025-01-27 14:07:57.794005,1
73.7247140960211,45,64171.202033726484,162.2251441385297,Discover Assimilated object-oriented functionalities!,West Kimberly,0,Cameroon,2025-03-20 14:27:06.569252,1
41.18166988052546,20,53436.896295774575,107.55912957764116,Discover Horizontal logistical productivity!,Jessicashire,0,Germany,2025-02-06 19:43:56.341769,1
78.57456138558838,49,67176.10470650737,128.54921242044873,Discover Optimized web-enabled complexity!,North Elizabeth,1,Liechtenstein,2024-08-29 13:51:29.985018,1
46.41727318980483,33,54078.87173700765,81.93641331764674,Discover Business-focused 4thgeneration Internet solution!,South Sandrahaven,0,Bahrain,2024-05-16 20:29:03.073861,1
42.31959628130084,27,65858.19529900818,128.0601709595431,Discover Managed context-sensitive policy!,North Christopherburgh,0,Belgium,2024-07-02 12:29:25.027802,1
58.064568464665754,18,48152.92726074233,152.9007597923377,Discover Stand-alone directional workforce!,South Stanleyport,1,Korea,2024-05-25 22:20:44.687300,1
53.2841455310262,42,49191.18918851571,164.28513101426813,Discover Realigned motivating projection!,East Edwardside,0,Burundi,2025-01-05 16:08:31.104320,1
60.568006112299216,33,64030.78784815187,155.65737379977045,Discover Organized national collaboration!,Watsonshire,0,Cayman Islands,2024-08-13 05:08:15.072280,1
36.18036730950163,36,50023.39909382883,69.79641034279462,Discover Total multi-tasking challenge!,South Helen,1,United Arab Emirates,2024-08-29 05:56:11.639382,1
84.17632612935344,25,88086.74042122242,117.51304270317087,Discover Integrated mobile contingency!,Miguelbury,1,American Samoa,2024-12-27 20:01:36.429516,1
87.55372589032858,31,63496.6748016854,113.5100204252989,Discover Extended content-based parallelism!,East Rachelstad,0,Germany,2024-09-13 21:50:32.523485,1
26.053150517183717,30,55373.852292313015,87.59328267026567,Discover Right-sized leadingedge productivity!,North Aaronfort,1,Madagascar,2025-03-28 06:59:39.000505,1
84.569156113331,33,67298.51165138274,106.56266395584959,Discover Intuitive systemic process improvement!,Andrewhaven,0,Tonga,2025-02-25 11:02:36.134779,1
48.78942740356747,28,47789.793850352245,140.05116721478038,Discover Multi-tiered 24/7 data-warehouse!,Christineborough,1,Benin,2024-12-05 08:19:42.595454,1
82.13951073965572,19,68845.22228849526,196.55154083113712,Discover Polarized logistical complexity!,Justinview,0,Guadeloupe,2024-07-13 07:55:21.310689,1
63.63107014667169,62,68428.52824995299,101.87742683164018,Discover Progressive value-added moratorium!,West Jeremybury,0,Dominican Republic,2025-03-02 00:45:11.009437,1
65.57551128161997,21,73803.01086669325,94.84542259977208,Discover Reverse-engineered user-facing database!,Carlaberg,1,Namibia,2025-03-05 09:46:24.264137,1
61.298047011575626,36,48387.85702977134,116.02110225421784,Discover Fully-configurable incremental strategy!,New Amanda,1,Puerto Rico,2024-10-20 01:44:21.663892,1
89.24258408466972,18,36659.00118793383,153.49865548344442,Discover Multi-tiered encompassing matrices!,West Amyshire,1,Zambia,2025-04-01 16:56:12.047947,1
40.208239749499434,18,45847.680411961774,188.9483156143417,Discover Secured empowering portal!,Port Pamelahaven,1,Japan,2024-05-02 02:48:32.646135,1
77.15680677470017,35,50775.542260408794,136.53964369240123,Discover Networked secondary workforce!,Heatherchester,0,Chile,2024-12-20 02:47:55.125067,1
87.02660329779101,36,80008.17401277632,82.16485016191955,Discover Total motivating open system!,Elliottmouth,1,Gibraltar,2025-01-29 22:04:34.557507,1
79.32680161080822,47,87925.18043691624,90.67668686879799,Discover Sharable dedicated core!,Joneston,0,Madagascar,2025-04-06 21:17:30.328376,1
111.49397828646835,38,60169.93456965974,147.53125554639777,Discover Upgradable directional benchmark!,Floresside,0,Uganda,2024-04-27 11:08:48.918113,1
54.42106474550602,33,55140.85912027899,179.81017578704225,Discover Ameliorated bifurcated strategy!,Bakerland,1,Latvia,2024-08-20 12:01:04.611700,1
84.14609645187062,25,49751.38254288684,212.6296769936513,Discover Up-sized intangible application!,Roachville,0,Sao Tome and Principe,2024-11-15 20:16:55.528459,1
62.87818729317159,49,67370.35525316301,92.70396660389056,Discover Quality-focused systemic framework!,Glovermouth,0,New Caledonia,2024-09-04 06:02:44.380577,1
89.66812152705339,44,87828.72087987277,145.59097525137275,Discover Object-based user-facing array!,East Chelsea,1,Peru,2024-11-13 10:27:07.255789,1
64.84622008557261,22,81787.76336782408,98.80619851019203,Discover Digitized bi-directional Graphic Interface!,Port Ryan,0,Egypt,2024-11-17 08:12:08.890324,1
57.24248436275061,35,72069.6491890875,104.05493297661494,Discover Persistent attitude-oriented portal!,Rhondaville,0,San Marino,2024-07-15 22:14:42.389573,1
91.12144407743259,36,71849.53796670785,100.66753070900634,Discover Networked impactful extranet!,South Theresa,1,Belgium,2024-12-08 03:58:56.939828,1
55.1687612196214,31,67484.64829381171,126.62955340901863,Discover Realigned dynamic infrastructure!,Danielberg,0,Comoros,2025-02-05 01:38:01.432622,1
36.745484821988875,42,54290.64031437198,104.70883656110118,Discover Face-to-face grid-enabled service-desk!,South Rita,0,Portugal,2024-09-24 09:26:22.055693,1
54.66306233652343,43,43951.77666188806,239.1538422773387,Discover Stand-alone cohesive system engine!,Ramirezshire,0,Equatorial Guinea,2024-05-04 04:55:13.826100,1
77.38065893177065,33,54687.78866008088,121.61296866857312,Discover Cross-platform cohesive intranet!,Michaelside,0,Philippines,2024-06-07 03:48:27.020013,1
92.84077503174183,32,61335.0940319703,179.51112443437972,Discover Multi-tiered asynchronous service-desk!,East Matthew,1,Latvia,2025-04-09 21:55:31.252532,1
67.22258750593024,49,33195.49151922557,113.61889301460806,Discover Progressive static concept!,West Kelli,1,Thailand,2025-01-10 21:22:36.365506,1
91.36394134468051,44,52705.739059506865,229.3296211947291,Discover Programmable multi-tasking structure!,Ingrammouth,0,Oman,2024-08-06 21:00:26.157244,1
37.83650157044813,35,42611.014681130895,153.56259925675317,Discover Right-sized empowering challenge!,Lake Jacqueline,0,Paraguay,2025-02-08 08:12:45.886636,1
56.13473070364194,18,70207.61741602213,173.4772691811209,Discover Re-contextualized 24hour adapter!,Port Angela,0,Syrian Arab Republic,2024-11-07 22:30:12.075090,1
59.22849765691798,38,46754.37396764934,116.35689961576247,Discover Down-sized zero administration policy!,Natalietown,0,Afghanistan,2024-09-03 04:36:14.402061,1
62.708811450549604,41,59923.30497971481,179.05762420409502,Discover Expanded hybrid interface!,Petertown,0,Bahrain,2024-10-14 19:03:59.755094,1
66.68188776500394,18,44499.69560596635,153.39556103271673,Discover Triple-buffered web-enabled access!,Morrismouth,0,Azerbaijan,2024-05-26 05:38:34.609540,1
78.81821914784385,37,78965.48988941373,124.84089816499181,Discover Seamless eco-centric contingency!,Brianchester,1,Reunion,2025-03-03 19:05:52.902076,1
56.10386323659019,30,29488.645951981216,96.80434254281477,Discover Multi-lateral needs-based benchmark!,New Bryan,0,Jordan,2024-09-18 05:40:33.043817,1
67.78057373906252,32,62137.6056526595,130.498259561217,Discover Future-proofed global hardware!,West Jeff,1,Kenya,2024-06-13 18:35:22.422046,1
64.09754219351896,25,35841.134973401015,127.0742608551013,Discover Profound regional time-frame!,Smithbury,0,Niue,2024-11-07 15:35:29.401471,1
46.482201922177,33,47360.010242727236,174.76113106345704,Discover Sharable mission-critical architecture!,Lake James,1,Monaco,2024-11-01 12:02:04.155799,1
62.72666621837129,48,58092.800555267575,130.7100453760935,Discover Streamlined optimal hub!,West Jeffreymouth,0,United Arab Emirates,2024-12-11 10:45:52.552549,1
62.12680940205764,30,58830.35546975256,63.138251868620586,Discover Realigned zero tolerance flexibility!,Andrewhaven,1,Mauritius,2024-10-08 01:39:49.997854,1
61.69838869993908,44,58439.00261643119,165.84720194012726,Discover Ergonomic exuding parallelism!,North Kathryn,1,Marshall Islands,2024-05-13 20:32:33.449787,1
65.63518913162902,26,57276.23711463251,191.72666327753166,Discover Innovative discrete implementation!,Kimberlyborough,0,Lesotho,2024-05-18 22:44:54.909870,1
66.51347081226773,42,45372.33607189836,73.35730059886237,Discover Universal content-based Graphic Interface!,Nunezchester,0,United States Minor Outlying Islands,2024-05-12 15:48:59.360992,1
56.3540964178534,35,52539.200153667836,212.1892245358422,Discover Multi-channeled well-modulated budgetary management!,New Catherine,0,Latvia,2025-02-24 08:27:33.621403,1
90.45429467942529,38,55474.510242683726,195.86607212613404,Discover Pre-emptive client-driven definition!,Jasonchester,1,Kiribati,2025-04-24 19:53:33.796021,1
41.61038741593967,35,57930.40595138324,114.76477339468116,Discover Operative foreground database!,South Stephenport,0,Indonesia,2024-06-03 21:10:25.537074,1
50.58059783060207,41,54014.79290789518,95.31361572729415,Discover Exclusive system-worthy attitude!,West Melissa,0,Cyprus,2025-02-06 02:24:07.930447,1
120.59927248447111,18,65943.85631476682,182.11909827700867,Discover Universal neutral functionalities!,Lake Jennifer,0,Panama,2024-06-14 18:30:09.455227,1
44.2401729002154,20,56400.80455226413,85.21403281847729,Discover Pre-emptive eco-centric challenge!,Christopherland,1,Bahrain,2025-02-11 11:28:23.555191,1
37.92490650580483,39,58019.889514324204,113.26637687130375,Discover Right-sized optimizing ability!,Kentstad,0,Bolivia,2024-07-03 09:31:22.583302,1
79.68953490002436,18,49260.214775327244,87.39481033974856,Discover Optional leadingedge functionalities!,Benjaminfort,1,Turkey,2024-12-22 22:25:46.763064,1
23.45760292452252,29,39213.37110078367,140.23631237923624,Discover Advanced clear-thinking monitoring!,Davischester,1,Mauritius,2024-12-16 08:08:01.064887,1
60.29452180055122,34,57310.43396098706,198.6074057348851,Discover User-centric encompassing interface!,Brayland,1,Greenland,2024-09-07 13:20:44.168451,1
107.91649850152977,26,73111.69065944407,154.9966733740531,Discover Customizable secondary throughput!,Thomashaven,0,Marshall Islands,2024-06-06 17:10:07.395357,1
34.101281556931994,28,61657.9184609562,180.72297994891298,Discover User-centric multi-tasking leverage!,North Michael,1,Spain,2025-03-06 09:01:05.957926,1
25.360710285225736,37,42737.590881778124,125.92790097861264,Discover Grass-roots bi-directional policy!,Wallaceburgh,0,Japan,2025-04-11 10:09:35.290152,1
35.016375960846034,45,67221.10038727906,143.89211317447382,Discover Devolved transitional array!,North Kristin,0,Puerto Rico,2024-12-14 02:52:03.841761,1
82.96719136693972,25,49973.24398309065,90.9424894140188,Discover Open-source modular portal!,Rachelshire,1,New Zealand,2024-11-03 10:22:46.378167,1
87.49553439971625,29,65719.80970720432,136.12456285846739,Discover Centralized analyzing capacity!,Duaneland,0,Slovenia,2025-04-08 13:07:24.317511,1
54.74822406042982,27,49468.062026557585,110.1611956137383,Discover Function-based multi-tasking knowledge user!,West Meganville,0,Greece,2024-05-10 22:15:50.212459,1
78.66424808002138,18,60299.59659741055,133.58918806494913,Discover Centralized 5thgeneration capability!,Lake David,1,Mongolia,2025-02-07 05:29:21.216167,1
92.8051065502398,36,47222.5399506348,130.83951709528122,Discover Front-line responsive portal!,Johnsonville,0,Isle of Man,2024-09-19 19:09:56.928128,1
100.74692828859651,44,47604.212552944984,127.4224048794394,Discover Face-to-face encompassing functionalities!,Gonzalesfurt,1,Germany,2024-08-13 10:57:23.047008,1
60.073294376403034,45,31506.019493563905,224.3022799972069,Discover User-centric global initiative!,New Dean,0,Poland,2025-04-08 06:27:58.238999,1
20.0,26,62681.1222874174,210.70178610847705,Discover Expanded client-server open architecture!,Connermouth,1,Somalia,2025-04-06 15:34:49.264096,1
48.58242155180626,22,60552.544522305056,196.64569526166972,Discover Automated 5thgeneration interface!,Welchchester,1,Malaysia,2024-09-11 05:27:22.208901,1
56.46391610129485,35,61396.64074391414,211.8023586998903,Discover Operative systematic protocol!,Hallview,1,Macao,2025-01-27 17:45:00.275592,1
59.82122406843219,43,59129.95841697716,196.77210597111468,Discover Operative 3rdgeneration flexibility!,North Lisa,1,Turkey,2024-10-15 21:44:17.138711,1
61.24281197982561,36,43566.24950015045,139.10490663559307,Discover Digitized clear-thinking product!,Christinetown,0,Bahrain,2024-05-16 14:16:12.187485,1
87.37789195861339,37,69488.4889674037,135.00361579843246,Discover Programmable explicit extranet!,Virginiafort,0,Martinique,2024-11-24 11:10:33.254391,1
90.48856853375163,46,69891.68950138405,149.4160100208232,Discover Networked static data-warehouse!,New Vincent,1,Kyrgyz Republic,2024-11-25 15:55:55.032739,1
61.566526921504334,27,43176.43802244126,131.57260325138347,Discover Fundamental national model!,Mandybury,1,Oman,2024-06-24 16:39:12.846417,1
86.96969752103638,32,62981.85987024937,98.39818474270193,Discover Implemented bifurcated project!,Port Rodneyshire,0,Indonesia,2025-01-06 05:04:06.807924,1
72.15322733262178,51,68124.86778051965,151.86421022188057,Discover Digitized analyzing extranet!,Morseview,1,Montenegro,2024-11-10 02:39:39.199658,1
66.29011945725144,33,47948.52589984418,77.35515665786677,Discover Assimilated bifurcated benchmark!,Robertport,0,Liechtenstein,2025-01-17 05:56:04.853010,1
83.13088314219928,22,50559.464661334714,145.5056656182544,Discover Versatile zero-defect info-mediaries!,Port Ashley,0,French Polynesia,2024-10-13 15:31:12.258706,1
66.44504096475832,28,63011.70112317679,100.20908459695421,Discover Extended explicit Graphic Interface!,Lake Michelleville,0,Nicaragua,2024-09-24 14:48:04.339041,1
106.15622354195524,25,32345.05345878548,136.75844518517198,Discover Optional actuating frame!,West Crystal,1,Mozambique,2025-04-15 21:49:47.490727,1
36.23177666410882,38,38672.24167699,147.64813770156542,Discover User-centric eco-centric groupware!,West Brandon,1,Italy,2025-03-09 00:47:33.909955,1
54.696582018159646,26,40153.37488195658,125.88586114388724,Discover Organized 3rdgeneration capacity!,Markstad,1,Bosnia and Herzegovina,2024-12-18 21:11:43.637122,1
62.469622060921,37,28055.25452761757,74.3795654851738,Discover Cross-group asymmetric challenge!,South Scott,1,Samoa,2024-11-07 15:31:17.464734,1
73.78905380915981,27,71274.09661281221,92.47924666201932,Discover Enhanced multi-state ability!,Travisland,0,Wallis and Futuna,2025-02-16 18:01:52.204851,1
90.35920974206178,18,25178.022787124995,158.329744867202,Discover Programmable optimal orchestration!,Lake David,0,Myanmar,2025-03-23 00:31:27.909629,1
64.51202865527686,38,60146.659951470494,117.70231224612452,Discover Organized bi-directional algorithm!,Coleborough,1,North Macedonia,2024-11-19 04:37:31.968912,1
36.55540700987586,36,67175.2509213283,162.43399011137586,Discover Expanded 4thgeneration forecast!,Lauraton,0,Lao People's Democratic Republic,2024-12-10 13:27:33.780349,1
81.85027792910009,40,50596.06068380099,140.38805166526274,Discover Fully-configurable modular portal!,Lake Mathewberg,1,Tokelau,2024-05-19 23:00:31.429882,1
80.09917532283929,28,44974.485629031326,132.0867243555809,Discover Operative client-driven attitude!,Gabrielleshire,0,Myanmar,2025-02-23 22:10:18.749709,1
26.16282681241188,27,58492.63676104959,153.90574352486112,Discover Compatible exuding task-force!,Roachbury,0,Grenada,2024-12-12 23:30:47.982614,1
64.92391732658402,39,55027.49500891722,113.00411712420762,Discover Extended cohesive budgetary management!,South Jonathan,1,Heard Island and McDonald Islands,2025-03-28 02:38:45.826183,1
33.19716338639404,50,70052.57293624623,156.0157967229234,Discover Universal system-worthy process improvement!,East Phyllishaven,1,United States Minor Outlying Islands,2024-05-06 08:32:59.080698,1
51.70697804995875,35,20000.0,123.21971670078564,Discover Sharable actuating functionalities!,West Jeffreyborough,0,Iraq,2024-07-02 02:30:48.687294,1
46.943821460744005,39,41219.387857778085,241.45142236157741,Discover Mandatory upward-trending toolset!,West Jenniferland,0,Guyana,2024-11-11 15:01:16.582305,1
81.18529396483972,31,63423.65325874083,94.64257531455664,Discover Monitored multimedia methodology!,Carlosmouth,1,Dominican Republic,2024-12-29 21:14:44.220515,1
67.33660348344368,19,55756.7116416169,125.71005479743827,Discover Pre-emptive human-resource capability!,Davisburgh,1,Ghana,2025-03-24 06:01:11.348056,1
39.28817998487945,44,66280.512387953,127.32372012189782,Discover Business-focused mission-critical infrastructure!,Lake Christine,1,Djibouti,2025-03-12 01:21:00.444553,1
82.60131925914685,44,58930.29964359493,85.92537755756521,Discover Enhanced directional leverage!,West Samuelview,0,Ecuador,2024-10-10 23:51:03.274187,1
36.32388352143171,42,52978.94405138031,169.03250356394105,Discover Digitized non-volatile pricing structure!,Millerfurt,0,Mexico,2025-01-05 01:26:21.791621,1
71.60227580941887,33,50465.673353597434,122.85103675677668,Discover Operative intangible installation!,Jeanburgh,0,Ukraine,2024-08-07 04:55:00.533875,1
48.71978661416888,40,89875.8252381338,50.0,Discover Innovative client-server contingency!,South Jennifer,0,Guam,2024-06-11 21:41:50.544313,1
57.6864583493896,43,78024.19411047267,167.80514286181335,Discover Proactive heuristic implementation!,Thomasbury,0,Papua New Guinea,2024-11-19 09:34:28.652905,1
75.08541496076768,51,62432.57647142833,114.55324874588577,Discover Visionary next generation Internet solution!,South Michele,0,Saint Kitts and Nevis,2025-01-19 06:41:09.960012,1
75.42898798119057,44,56176.95840172622,135.80394308320933,Discover Multi-lateral zero administration complexity!,Port Alyssa,1,Papua New Guinea,2024-12-05 06:08:33.307610,1
